id,name,email,telefone,age,monthly_income,monthly_expense,risk_taken,investment_duration,financial_goal
f36d0f1e-4a8b-48d8-9a8b-62cfd431e532,Maria Clara Lopes,brayanabreu@example.net,0300-504-1556,28,1542.31,1085.08,Low,Medium Term,Home Purchase
82b58543-2c9b-4228-b5a0-f952cb757c72,Maria Júlia Jesus,marcela07@example.com,+55 (041) 4636-3359,75,8096.71,4498.65,Medium,Long Term,Home Purchase
86952226-0d32-4c12-b1bc-4c108519f7c6,Vitória Ferreira,llopes@example.com,+55 (081) 7452 2450,67,17509.35,9469.36,High,Long Term,Emergency Fund
1ab6f66b-4d52-4721-8fa8-8453dcad8041,Daniela Lima,hda-paz@example.org,+55 (031) 4341-7023,57,2474.38,1777.34,Medium,Medium Term,Emergency Fund
166fe45c-db63-40ec-af7d-33001325b7d3,Lunna Rios,bmartins@example.net,0300-955-3519,48,13029.79,8239.91,Medium,Short Term,Car Purchase
f5690c4c-d2e3-472d-ab93-459ed31a3dbd,Yago Rodrigues,cirinotheo@example.org,+55 (071) 8261-2175,47,9516.35,5443.45,Medium,Medium Term,Entrepreneurship
6e7020b0-826e-4f90-866b-fbbb0c38c77c,João Gabriel Silveira,srodrigues@example.org,+55 71 8362-0794,64,12608.2,8334.98,High,Short Term,Education
8626765b-e7b6-433e-b593-88bd0faca326,Isabelly Guerra,garciarafaela@example.net,(084) 9371 0519,60,5866.25,3326.04,High,Long Term,Emergency Fund
9ea6e17f-4738-4aee-8d2a-16a6454598fe,Letícia Farias,ester13@example.org,11 9217 9787,73,7742.18,4776.82,Medium,Medium Term,Car Purchase
fb42b3d2-ff12-4750-b51d-8bcd0c2c9533,Emanuel Gomes,orios@example.com,(021) 1127-2912,70,15871.02,11093.6,High,Medium Term,Education
7c8ad134-43d3-4829-bdc7-d4b4c89e2d81,Breno Silveira,novaesana-liz@example.com,(011) 2535 8456,53,16799.92,8517.53,High,Short Term,Education
a51da2be-1833-4f93-9824-4aa0303efbb4,Nina Pinto,hadassa00@example.net,71 5782 6687,71,6349.05,4436.8,High,Long Term,Home Purchase
f17c1d48-3d90-43eb-8638-d1ed91a976c3,Dr. Ryan Cirino,cavalcantiluana@example.com,+55 (081) 1807-0036,49,12191.11,6896.27,Medium,Long Term,Emergency Fund
b3d6c5d6-9d5e-4092-b5cc-738f4610e078,Vicente Pinto,pastorguilherme@example.net,(081) 9445 1842,53,3864.95,1793.61,Low,Short Term,Home Purchase
13149aca-e4ed-4325-95be-b487e6a4b95b,Alexia Araújo,hferreira@example.org,+55 (021) 3022-9638,19,15390.54,10216.42,High,Long Term,Emergency Fund
8db82760-9e66-4729-a30a-e2deea437ffa,Augusto Moraes,biancacassiano@example.com,0300-036-4999,51,4310.74,3303.31,Medium,Medium Term,Emergency Fund
8b1a9289-46ea-4345-8582-e81116020c26,Alícia Santos,hcampos@example.net,+55 (021) 6884 0368,25,5808.76,3544.95,Medium,Long Term,Retirement
62c68a13-b66a-4f30-a6f5-5b78a035009c,João Gabriel Borges,alanafarias@example.net,+55 41 7258-3662,76,17282.88,11404.07,High,Short Term,Retirement
925dccbc-2bb4-4917-811c-f6539919d488,Melissa Pastor,ifogaca@example.net,+55 31 7704-7177,65,5434.22,3424.31,High,Long Term,Emergency Fund
e128a3fe-6d37-4ce0-8b77-9f07cd125b16,Maria Clara Sá,da-rosavitor-hugo@example.com,+55 81 3073-4026,20,18305.11,10259.3,High,Long Term,Entrepreneurship
c7e0b220-7b07-4e3e-bc1c-dace9890c009,Carlos Eduardo Porto,jgomes@example.com,61 3792 2637,47,5810.56,3006.29,High,Long Term,Emergency Fund
3e6b627d-be7a-46e4-ae26-ba7ca3f72368,Lucca Sales,maria-florpeixoto@example.org,+55 (041) 2433-8457,22,3926.37,1551.67,Medium,Medium Term,Emergency Fund
5508aecc-a695-46ed-8d6a-bb9023aecb5d,Sr. Vicente Cavalcante,larapeixoto@example.net,41 2903-9402,52,2993.17,1949.78,Medium,Short Term,Entrepreneurship
e0494899-1685-4845-bbd4-887acb31af70,Bianca Santos,camargosophia@example.org,+55 51 3063 6460,31,14814.53,7842.79,High,Short Term,Car Purchase
9449b800-3023-4149-b961-eb5a8192d44f,Matheus Rezende,lrodrigues@example.com,+55 (011) 5435-5654,31,6657.9,3738.96,Medium,Medium Term,Emergency Fund
f23aebdd-e807-4e88-a17d-bb228fa1ce35,Henrique Vasconcelos,vnovais@example.org,+55 (071) 3455-7525,27,2509.53,1788.83,Low,Long Term,Education
2031e5bf-ab78-4736-9d93-09f4c419a000,Otto Novaes,raulalves@example.com,(084) 9181-9139,37,7505.36,5028.91,High,Medium Term,Retirement
294fe06f-31b1-4790-a011-efb300aa08f7,Nicolas Moraes,alana71@example.net,(081) 9453 3595,47,9955.07,5625.11,High,Medium Term,Home Purchase
0ccd867e-fe3e-4a35-8840-6554b0185091,Thiago Cunha,juliapeixoto@example.net,+55 31 1554-1477,46,2468.37,1689.09,Medium,Short Term,Education
b9d8e3e6-0392-4882-ac75-16340806b4dd,Vitória Viana,peixotoclara@example.org,84 7199-7462,50,2771.15,1212.64,Medium,Long Term,Home Purchase
327e5d56-ce71-407b-91f0-fa985c536727,José Sampaio,kbarbosa@example.org,+55 61 9239-8945,63,15047.34,8949.61,High,Short Term,Entrepreneurship
23c75ac8-86f3-4651-8269-f09ee99d1790,Kevin Guerra,teixeiradanilo@example.org,+55 84 0576-3015,28,9031.93,4668.98,High,Short Term,Education
f287c5fd-4261-4b4b-bcfb-76d471e97797,Maria Luiza Monteiro,da-rochathomas@example.org,+55 71 0140 6714,44,9146.06,4803.23,Medium,Long Term,Education
3c9a0460-b9c5-40dc-b2a6-9c57911721d9,Apollo Monteiro,mariahcassiano@example.org,+55 81 9089-2894,66,2702.97,1639.19,Low,Long Term,Car Purchase
5121a253-3a56-4a6e-a0bb-ed13014640bb,Srta. Ana Clara Ramos,leticiasouza@example.com,+55 61 0132-4420,67,2494.72,1398.36,Low,Medium Term,Retirement
4eabe4f4-9e32-45e1-bb6e-59262c5d68fe,Samuel Andrade,fcosta@example.com,(021) 4895-8579,19,5223.53,2922.77,High,Medium Term,Entrepreneurship
20384f23-4c5c-4d37-b758-84d31aab3f06,Thiago Duarte,siqueiramaria-julia@example.net,+55 (041) 8628 2620,56,18295.48,9904.46,High,Medium Term,Emergency Fund
8750ecc8-1854-4a48-988a-de647cc59381,Ana Luiza Porto,guerraleo@example.org,+55 (051) 0745 6852,28,15134.98,9224.25,High,Short Term,Car Purchase
501ee6fc-f46a-46cf-8add-004675003b4f,Rafael Guerra,isaacda-luz@example.com,+55 (031) 9843-2108,77,15319.46,9942.97,High,Long Term,Education
a264b07b-6abc-43e7-9429-8b5da45a0113,Rafaela Cunha,giovanna70@example.org,+55 (071) 4666-2488,45,1544.59,1224.56,Medium,Short Term,Car Purchase
bebf3a23-c01f-485c-8765-fce9c88f95b8,Srta. Zoe Monteiro,andradeotto@example.com,+55 (041) 1915 3007,71,4307.84,2269.81,Low,Long Term,Education
c744c17a-3556-4306-a5da-527a654cd1d3,Juliana Gonçalves,vitor-hugo01@example.com,(081) 5809 7137,31,11465.17,7531.56,High,Short Term,Education
2e7ad416-2a20-4ed4-a5f4-1025ca9f334a,Srta. Emanuella Mendes,davi-miguel19@example.com,+55 41 5577-7886,39,7507.0,4512.75,High,Short Term,Car Purchase
46b71c55-e4ca-466c-91aa-75dde82399cb,Ágatha Mendes,ana-lauranascimento@example.com,+55 61 9982 7271,72,15943.1,10935.58,High,Short Term,Entrepreneurship
2653c53e-0b35-4848-8a09-4590070a085d,Oliver Azevedo,lnunes@example.org,+55 (051) 8380-8127,31,8699.1,5909.01,High,Short Term,Retirement
59c8c284-20de-435a-b7c1-32b9be1c553c,Oliver Araújo,da-pazthomas@example.com,+55 41 7259-3422,48,15003.89,10031.88,High,Short Term,Home Purchase
aba94be7-056b-4add-b6e6-622abeb37a55,Antonella Mendonça,elisa67@example.org,84 1718-1115,30,4835.25,3635.46,Low,Medium Term,Emergency Fund
babf3cf0-65ed-480e-91fe-927a4e23fe90,João Vitor Sales,amontenegro@example.org,+55 (031) 7549 7157,19,10502.55,6044.53,Medium,Medium Term,Entrepreneurship
eb7ec010-7286-4267-8061-f9e72166ba14,José Pedro da Rosa,giovannarezende@example.org,(021) 1859 0764,40,5871.56,3491.67,Medium,Long Term,Emergency Fund
ebba340b-c8f3-4d92-9096-6add7087bf82,Marcela Andrade,nascimentorael@example.net,+55 81 4510 8449,67,3650.64,2712.73,Low,Short Term,Entrepreneurship
289b8509-9699-4fd4-9ae3-0e2d26744f25,Ana Cecília Sampaio,piresjoao-miguel@example.org,+55 (061) 4265-6108,26,3514.99,2640.64,Medium,Medium Term,Retirement
a0588d6a-0692-4e53-9257-83f4eb27347e,Dr. Pedro Miguel Montenegro,marcos-vinicius25@example.com,(021) 8356 2464,22,5251.12,3182.59,Medium,Short Term,Car Purchase
af4040ec-1129-4b67-9410-86e6a6a49081,Sr. Rhavi Pinto,vborges@example.com,61 6133-6213,33,11082.79,6823.19,High,Long Term,Entrepreneurship
454f4095-73d8-48ac-8db8-98c000a3f286,Rael Cavalcante,guilhermeguerra@example.net,+55 11 1859-9359,60,9798.97,6750.68,High,Long Term,Emergency Fund
da9c91db-a175-4612-9214-100e43eaa198,Dr. Mateus Gonçalves,mendoncamariane@example.com,(011) 4997-3218,51,14940.95,8499.18,Medium,Medium Term,Retirement
743b9dbb-7e68-4fe4-822a-7a583f000faa,Bárbara da Paz,melinalima@example.net,+55 (041) 2453 0293,78,14868.4,8157.85,Medium,Short Term,Education
8f8e3db9-0e0b-4fea-96ae-1539923efc4f,Luiza da Mota,ramospedro-lucas@example.com,+55 51 3693 1355,34,14795.99,9790.5,High,Medium Term,Car Purchase
6c899cb2-1301-44c3-ad18-9aabac13cd7c,Davi Lucas Dias,hborges@example.com,+55 (041) 4866 4707,32,12607.24,7478.72,Medium,Short Term,Retirement
c9e7d746-bd27-40f1-ab19-ed718cbaaf8d,Sr. Eduardo Moura,lfonseca@example.net,+55 (021) 9612 0601,57,6174.0,3176.74,Medium,Medium Term,Home Purchase
00e5090a-5d60-4ffa-b6b7-110f417b13ff,Aylla Sampaio,ayla61@example.com,+55 41 5751 5917,50,15010.15,7915.03,High,Long Term,Home Purchase
10c888fe-79dd-46d2-bddd-bf0809225903,Aylla da Conceição,matteo36@example.org,+55 51 1185 3525,69,7525.17,4179.78,High,Medium Term,Home Purchase
17be0496-e923-450d-9187-af8cde10295a,Sr. Diogo Carvalho,matteo30@example.net,0900-165-7739,55,14723.02,7384.48,Medium,Long Term,Emergency Fund
ddc6ce59-a5b5-4670-b505-c686a2122c32,Sr. Calebe Nogueira,kevinviana@example.com,+55 51 3685 3040,49,3725.65,2424.51,Medium,Short Term,Education
6f8e9541-14d3-4c04-8a50-bc4061b2b57c,Zoe Cavalcanti,zmendonca@example.net,+55 11 5190 0692,48,11612.67,7123.04,Medium,Long Term,Retirement
a79c5c64-8bbc-46ba-ab0e-70be6c4e5e65,Murilo Pereira,monteirolorena@example.org,+55 11 5653-6398,28,4182.31,1524.42,Low,Short Term,Car Purchase
cd045153-1659-4db5-bf60-541f3d105263,Leandro Cardoso,hfonseca@example.net,+55 (084) 2332-8341,21,15990.46,10329.58,High,Medium Term,Education
f060bc69-2e41-424a-9eb4-f82b04ce89d6,Eloah da Paz,helenacarvalho@example.net,(051) 0415-5697,35,9980.4,6060.97,Medium,Long Term,Education
963febc4-7141-4975-8f3a-4f833b9aa5bd,Cauã Cavalcante,mendoncalais@example.com,21 8377 6588,29,17840.47,11387.75,High,Long Term,Home Purchase
8d8e6ba6-b80e-412d-bfde-1579775f070e,Luiza Vieira,gaelmoreira@example.com,(084) 0250 7446,65,14235.88,8718.96,Medium,Medium Term,Car Purchase
1a6bae44-1fd6-45f7-8d33-7a0965c3f359,Vicente Teixeira,gdias@example.net,+55 11 3604 3290,72,8039.67,4677.1,High,Long Term,Education
679fb510-8bc9-4755-9136-6c427adb362d,Maria Sophia Correia,nataliacamargo@example.org,+55 31 4264 1202,45,13324.27,7606.68,High,Short Term,Retirement
c2c79e8f-0382-45ad-aa37-5c00c647327f,Isaac da Rosa,wmonteiro@example.com,61 3228-8339,44,11555.45,7215.13,Medium,Long Term,Car Purchase
f98f4d05-f51d-452f-8c62-671f36b327a4,Maria Clara Pacheco,gsilveira@example.net,0500-181-7946,50,9749.99,6811.09,Medium,Medium Term,Car Purchase
303d5ab8-e18c-4000-803d-9882c1fe4a8d,Anthony Fonseca,caue76@example.org,+55 (031) 6916 0330,26,10578.24,5425.4,High,Short Term,Home Purchase
9571c670-a73b-4a1d-bffe-1624909336fe,Noah Guerra,cavalcanteluiz-henrique@example.org,+55 (071) 9651-1520,54,5935.25,3969.51,Medium,Medium Term,Retirement
2b22c825-5f51-414a-ad0f-ebf1d0c33b3a,Anna Liz Andrade,leaoantonio@example.com,+55 (051) 9691 6065,35,17396.69,9551.39,High,Short Term,Emergency Fund
b799ae9e-4628-4eaa-b2ac-aa4ce55baa24,Luiz Felipe Martins,helena74@example.com,41 2444-1170,65,14651.53,7746.26,Medium,Long Term,Retirement
2077f234-acc5-4051-9d4c-9f450af50076,Sr. André Siqueira,afernandes@example.com,51 6255 3468,38,9189.84,5636.64,High,Long Term,Education
83aeb9d5-2f8b-491c-8c08-11ac996b0de1,Amanda Guerra,krios@example.org,+55 (081) 4006-8272,67,15520.38,9006.48,High,Medium Term,Education
3c82d8b1-bb02-4881-a59f-d08aa5a42de8,Kamilly da Mota,oliveiranicolas@example.org,(051) 6838-3692,22,11667.86,7821.4,Medium,Short Term,Car Purchase
94d199d0-ae21-47fe-9e35-90fbba58df40,Emanuella Lopes,qrezende@example.com,+55 81 8510 8353,28,14652.47,8330.58,Medium,Long Term,Home Purchase
930c9425-70d1-4505-93ec-a5cbb7944d28,Alana Farias,raquelteixeira@example.net,(031) 9849-0542,24,9685.48,6496.86,High,Long Term,Retirement
8fcf312e-9abf-4c88-9b08-f5d98f3bc303,Matteo Garcia,siqueiraluigi@example.org,(041) 0982 0059,58,18274.54,10333.12,High,Medium Term,Entrepreneurship
ef99947f-b818-434f-970f-d1f1dca479a9,Pedro Miguel Rodrigues,novaesdaniel@example.org,51 0557 3675,80,4966.47,3346.81,Low,Long Term,Emergency Fund
209acf7b-56fa-4d26-8bc2-8e7400b821b0,João Vitor Castro,maria-sophia30@example.net,+55 (051) 4984 9052,20,5398.73,3744.71,High,Long Term,Home Purchase
430d90e3-b297-434f-8362-c00729021ba5,Sr. Mateus Rodrigues,fariascaue@example.net,31 5175-4446,62,10052.23,5515.67,Medium,Long Term,Car Purchase
9753d2ca-e5ac-437f-80ca-5456742f6dc9,Sr. Antony Aparecida,matteofonseca@example.com,(084) 3160-4870,27,4326.52,1770.83,Low,Medium Term,Education
201c59f3-824a-4baf-a823-5af282ab9323,Vinícius Brito,paulo34@example.org,+55 11 1745-6079,65,6937.59,4145.19,Medium,Medium Term,Emergency Fund
cc5065f1-c5c6-42ea-9708-eeb0fb1211e8,Helena Guerra,caleb91@example.com,11 6874-3148,54,14837.36,9362.71,Medium,Short Term,Education
71bdb87f-09e5-4ac2-83a4-d703fffccad2,Alana Aragão,xda-costa@example.net,81 3593 2189,51,11555.93,7468.58,High,Medium Term,Car Purchase
c83944f6-85cc-45bb-a301-d3e12e91b253,Alexandre Mendes,sophiamachado@example.org,0500 311 4331,27,12318.36,7417.66,Medium,Medium Term,Emergency Fund
219d754d-143a-45fa-a792-518cf9bf0d34,Matteo Costela,araujopaulo@example.org,+55 (061) 8392-9847,54,13034.11,6663.93,High,Long Term,Retirement
04c00696-f998-4674-bc19-2c8271a8d48a,Sophie Leão,camaraenrico@example.net,(021) 1067 1153,57,12719.14,7569.77,Medium,Short Term,Car Purchase
a2fa580d-4dfa-4174-85b1-cfa0936cba8e,Dra. Evelyn Souza,luccacampos@example.org,31 1355-6555,29,11532.34,7819.17,Medium,Medium Term,Education
487b7975-2b53-414d-bdc4-b258fca4816f,Isabel Correia,lucas-gabriel52@example.net,(041) 9527-5576,49,8307.42,5283.07,Medium,Long Term,Entrepreneurship
1fe7c8ce-5eea-4dbf-ac6b-91c7481ed3ec,Dr. Enrico da Costa,almeidamelissa@example.org,0300 183 5453,25,16776.25,10061.99,High,Long Term,Emergency Fund
52608afc-359f-45f6-8432-f99ec5c5650b,Ana Lívia Ribeiro,cardosoluiz-miguel@example.com,+55 (031) 5720-2719,38,3868.07,2381.73,Low,Medium Term,Emergency Fund
d6485e32-ee8d-4e1a-8108-eeb7913702bb,Eloah da Rosa,cavalcantigael-henrique@example.net,(031) 8135 0020,51,2786.81,2144.31,Low,Medium Term,Car Purchase
a65403f6-7a76-4452-936f-739b8a397b68,Theo Ramos,giovannasousa@example.org,0800 420 0247,23,3668.65,1831.9,Low,Long Term,Home Purchase
f3abbacd-a070-4951-9839-c1be3ffc3de4,Sr. João Miguel Cunha,castropietro@example.com,+55 (051) 7731-1656,41,2868.89,1398.41,Medium,Medium Term,Education
45df0d7d-07b9-4474-8821-07ca0e582312,Isis Cirino,stephanycarvalho@example.com,61 6226-5791,54,14445.0,9737.38,High,Short Term,Car Purchase
79b523d5-ede8-470c-bb19-6b7eef207b9f,Sra. Maria Laura Santos,jose-miguel70@example.net,61 5230 1533,55,10331.39,6806.72,Medium,Short Term,Car Purchase
d013be32-1064-411e-b7ae-53951025caf6,Letícia Fernandes,kaiquebarbosa@example.com,+55 21 9132-2081,27,8300.91,5691.05,Medium,Long Term,Emergency Fund
0892bac3-d419-4708-884f-035d9b53a766,Maria Eduarda Araújo,paulocampos@example.com,+55 (081) 8710-8445,46,10684.65,6861.52,Medium,Medium Term,Education
d1065d61-b067-4500-aca4-ab26e150f1e6,Renan Jesus,da-cunhadaniela@example.org,+55 41 0109-3264,77,11889.25,7851.86,High,Medium Term,Retirement
35b1e560-cd73-4313-9174-7f3b1f764feb,Sr. Mathias Alves,heloisavargas@example.org,+55 (061) 3513-7173,56,8506.95,4746.57,High,Medium Term,Education
5474edc6-a54b-4e75-a87f-9c8204d44da1,Eloah Teixeira,camargolevi@example.com,(021) 2155-4009,78,5530.51,3411.93,Medium,Long Term,Emergency Fund
acc2ceb7-cd95-4d38-8c71-09eeb835ac8e,Maria Julia Araújo,alexandre05@example.com,0900-840-9502,25,15807.02,10690.08,High,Medium Term,Emergency Fund
906879b4-9996-41a3-b6f6-ce24940979cb,Yago Vargas,mateus31@example.com,+55 71 0495-1803,44,10179.31,6128.2,High,Long Term,Education
23a7034c-d4ab-45d5-a353-1900d4d8d65c,Sr. Samuel das Neves,vitor03@example.com,+55 (051) 0653-3329,26,16114.17,9443.39,High,Short Term,Entrepreneurship
8db4a3f6-f939-485e-a333-55606d820a3e,Lunna Santos,lcamargo@example.org,0500-625-5283,42,8113.47,5089.91,Medium,Short Term,Education
081613db-ca74-48e4-b203-9d760e1716e6,Letícia Silva,sgoncalves@example.com,+55 31 2046-9938,41,15233.75,9399.33,High,Medium Term,Emergency Fund
412736ca-f1aa-4726-8d56-e42933653729,Sr. Otto Campos,kbarbosa@example.com,+55 (051) 2812-7621,75,14338.92,7324.62,High,Long Term,Entrepreneurship
9464b4a3-2cb3-4389-b4d2-5ecf574e0f8c,Benício Cassiano,benicio97@example.org,+55 (021) 4331 1214,23,13465.51,6957.66,Medium,Medium Term,Retirement
9fed01b0-456f-4174-af69-12437e3168b7,Yuri Guerra,peixotojoao-vitor@example.com,+55 (081) 8357-1986,80,4509.86,1828.69,Medium,Medium Term,Emergency Fund
806bae4b-000a-4bf1-a606-f89f3d45ccb1,Vitor Dias,rafael32@example.org,0300-747-2792,79,12055.34,6157.89,Medium,Long Term,Entrepreneurship
d690026f-187c-40c3-93a0-dfe7db0555ff,Marcos Vinicius Brito,vianaisabella@example.net,+55 (021) 8545-9632,21,3213.73,1981.45,Low,Short Term,Retirement
c04c0c37-9c38-402d-9778-e7380a1a146e,Samuel Ferreira,benjaminalves@example.net,31 2320-0714,56,15873.72,9074.21,High,Medium Term,Home Purchase
db607cf3-8da7-4814-b2af-e027f9bf8d5b,Zoe Nunes,fda-conceicao@example.org,+55 11 2076-6830,60,19989.4,12430.48,High,Short Term,Education
acc26d16-a227-4969-99d7-003415e96a79,Agatha Lopes,igomes@example.net,31 2163 7400,23,18055.94,11665.62,High,Medium Term,Emergency Fund
43d40cbe-c537-4555-b624-85d4a84db3ce,Mariah Leão,muriloalbuquerque@example.org,+55 21 9673-9753,41,18210.5,11675.1,High,Short Term,Entrepreneurship
7acdeb91-e1fd-4497-b5ae-e17fac1a69a7,Luiza Sales,juansa@example.org,61 5217-1324,71,14834.25,9882.34,Medium,Long Term,Education
68e0c361-50f4-48e3-87c4-18032b8e0646,Sofia Novais,piresyasmin@example.com,(084) 5387-0477,40,18155.2,11204.73,High,Long Term,Emergency Fund
12261f28-d643-4335-9458-1a8af3bca8b1,Alexia Lima,maria-laurasousa@example.com,+55 51 5467 6150,54,13847.3,8910.08,High,Short Term,Emergency Fund
afbf7e6d-6753-4bf6-b04c-f3ca36291746,Maysa Andrade,matheusteixeira@example.org,31 7119-2154,66,12071.95,8156.58,Medium,Short Term,Education
3d511605-dc8a-4ce7-acb3-29c4df2e8ee6,Sophia Cavalcante,luna73@example.net,+55 61 0319 7957,66,16108.27,8289.12,High,Short Term,Emergency Fund
c2eae953-b358-4ccc-a2df-9347896c2f3e,Diego Cunha,juliacostela@example.com,0500-718-9352,62,19308.76,13068.41,High,Short Term,Car Purchase
bd30f911-9f79-4702-b344-48497b2813a5,Joaquim Rocha,beatrizcunha@example.com,(031) 4907 3205,20,16445.62,9017.12,High,Long Term,Retirement
101d3266-69c2-44f3-b0fd-c0422336b824,Kaique Fogaça,matteoandrade@example.org,+55 (081) 1764 9133,26,15544.42,8210.23,High,Long Term,Home Purchase
a65ef12a-2338-488f-816f-c67aa0edbb6c,Dr. Augusto Peixoto,raulcastro@example.org,(011) 4440-2264,44,19989.97,13162.96,High,Medium Term,Entrepreneurship
fef65cb9-a600-40a0-8fb9-039296603f97,Vitor Hugo Almeida,larissamoraes@example.com,31 7527-6735,43,5687.96,3043.15,High,Short Term,Entrepreneurship
ebde5e0e-7e15-43d0-9c39-53234be9b186,Olívia Sales,diascarolina@example.org,+55 81 3030-0202,60,19075.0,9648.04,High,Long Term,Car Purchase
7f134f87-8bf8-42e0-a22d-e0a0d8597bb0,Maria Garcia,limatheo@example.com,+55 61 8097 9788,67,7717.75,3918.38,Medium,Short Term,Home Purchase
c5979ab8-a001-41e0-9c12-c3fc6002cf20,Gael Henrique Sampaio,zoe32@example.com,(051) 6448-4605,46,8559.46,4469.43,High,Long Term,Car Purchase
4fa6b74b-ae49-4aad-b68b-4caa7f0e1d9b,Vinicius Santos,hmendonca@example.org,+55 (041) 6151 1598,27,9036.52,5133.31,High,Long Term,Home Purchase
5a275359-bc09-4e57-9f9d-9bbc91117e3e,Aylla Azevedo,macedonathan@example.net,(071) 8797 8918,74,6402.34,3806.68,Medium,Long Term,Education
2cfc8f8d-2cf7-4b0d-94e2-2ea7ae47cac7,Thomas Pastor,barbaramachado@example.org,+55 61 4043 9629,45,6719.77,4007.23,High,Medium Term,Emergency Fund
9c5b479e-c8ee-4a9a-85f3-f840fa46e379,Dr. Luiz Otávio Aragão,arthur61@example.com,51 6474 7526,18,4396.81,1063.54,Medium,Short Term,Education
bb4ae015-5340-4788-bfe4-076efb60d738,Sabrina Freitas,slima@example.org,84 3138-2414,50,18031.95,10100.19,High,Medium Term,Home Purchase
01b21c51-a38b-4b98-b214-06b3509aa0e8,Luiz Felipe Vargas,emilly39@example.org,+55 11 4941 9600,47,17243.67,9684.94,High,Short Term,Education
556e4253-0020-4012-9ece-2a02ea97eac4,Henry Gabriel Melo,rborges@example.org,+55 81 2292 2531,36,9744.99,5142.37,High,Short Term,Education
ff7175c0-a96e-409e-8217-cf3fd1521296,Sra. Natália Abreu,sophia53@example.net,+55 (081) 4079-8650,22,4062.8,3245.28,Medium,Medium Term,Car Purchase
50386f84-f01e-4c67-be5b-5e2a7dfade8d,Vinicius Montenegro,pfreitas@example.com,(031) 3289-5027,66,13698.26,9183.46,Medium,Short Term,Emergency Fund
24d96242-a67f-4882-81ca-44bea8f2060c,Anna Liz Nogueira,larasousa@example.net,+55 21 4860 9617,64,11282.8,7352.64,Medium,Long Term,Retirement
3c1ed0c8-93a6-4344-ba04-17b48fe821c1,Sr. Erick Correia,zoe41@example.net,(011) 5728 8839,46,11933.0,6835.33,High,Long Term,Car Purchase
61fc5d99-516c-4c4d-87f4-14a9ecf822fb,Ágatha Cassiano,spinto@example.org,61 7589-5327,62,2235.13,1445.85,Medium,Long Term,Car Purchase
631ccce7-a01e-466d-9fa6-b187b97f06f7,Antônio Rocha,vicentejesus@example.org,+55 71 1890-6426,55,3757.68,2168.83,Low,Long Term,Car Purchase
47b16c72-ac72-496f-ba16-e9c8eb2bfe45,Ayla da Rosa,pintoisaac@example.net,+55 (084) 9618 6831,63,15597.13,8189.18,High,Short Term,Retirement
eb8c34bd-928d-4691-b8d0-fb952445332d,Lavínia Azevedo,pimentajoana@example.org,51 0352 4489,71,17291.24,11317.69,High,Short Term,Home Purchase
89252a38-e069-4c1d-82b2-72914c1d4337,Luiz Gustavo Farias,da-costaleonardo@example.com,+55 21 2423-0892,42,8211.39,5202.28,High,Short Term,Education
135f7821-e6ce-445a-b34f-33f97ca1f386,Sra. Ísis Cavalcante,carlos-eduardo28@example.org,+55 71 7943-2858,79,19245.85,11165.49,High,Long Term,Education
d7317a76-111d-4e68-ba83-d7a3071df4cd,Dr. Lorenzo Câmara,fvargas@example.com,(031) 1083 5846,23,16640.59,9716.35,High,Short Term,Home Purchase
428ef148-cf39-4111-bc70-952cd79d4f3e,Luiz Henrique Guerra,clarice74@example.com,84 8721 8062,64,7875.81,5029.69,High,Short Term,Car Purchase
3a2e411e-a8a7-4306-9aa7-55e2e854fc8b,Emilly Azevedo,luizamachado@example.net,+55 11 3264-2185,48,19670.96,13318.57,High,Medium Term,Car Purchase
698a8226-0ede-4d1d-9ff0-416b538b363e,Isabela Aparecida,zoe24@example.com,+55 (084) 5349 9633,56,12274.43,8064.67,High,Short Term,Home Purchase
6052038e-1859-4a6c-9cf3-3230b8975acf,Jade Silveira,camarajose@example.net,+55 (084) 9285-1634,55,11381.08,7480.42,High,Long Term,Emergency Fund
9f739e1e-0db8-4915-a57c-272615bb2d23,Rael Peixoto,zferreira@example.net,71 2974 5777,56,4978.91,2910.54,Low,Long Term,Education
e9dd9dcf-1586-4e71-a842-0e44fd1279b3,José Miguel Sales,fogacaluiz-miguel@example.org,+55 (084) 1266-7740,26,12169.86,7060.2,Medium,Short Term,Emergency Fund
58fb4e0a-b17e-4d19-a87f-e271eb23b6cf,Eduarda Melo,sofia03@example.com,+55 81 8193-4697,27,6934.88,4828.69,Medium,Short Term,Emergency Fund
067e9275-c6cf-4600-bbf9-bcd3d7b83f76,Bianca Caldeira,cirinomaria-laura@example.com,41 1762 4911,19,16450.54,11268.79,High,Medium Term,Retirement
0b83c3d6-0f7c-4e6c-aada-6f2f0e97b16e,Igor Peixoto,oda-mota@example.net,84 0374-8161,54,14565.52,9691.23,Medium,Medium Term,Car Purchase
c3345b54-2959-43c7-a398-75b30e5df8ff,Dr. João Miguel Pires,wcirino@example.org,84 6007 9663,30,10428.54,7174.85,High,Short Term,Emergency Fund
e65ecc58-a001-45ad-8316-bb12a6cc6e7f,Alexandre Sá,maria-fernanda97@example.org,+55 (061) 8037-4981,54,11273.08,5818.36,Medium,Short Term,Emergency Fund
f76ff6a1-cae7-449d-8a5d-934a7577921c,Breno da Conceição,xcardoso@example.org,(011) 4945 2851,55,9080.16,4692.25,High,Long Term,Emergency Fund
